id_hci,faci_name,faci_own,faci_sub_own,faci_type,sp_sw,sp_eclaims,location_id,pro,province_city,if_top100,if_top460,nonpart_hf
460101,CAMARINES NORTE PROVINCIAL HOSPITAL,GOVERNMENT,PROVINCIAL,L2,DOH | COMLOGIK,COMLOGIK,VCAMARINES NORTE,V,CAMARINES NORTE,Top 100 HFs,Priority,false
460301,CAPALONGA MEDICARE  AND COMMUNITY HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH,DOH,VCAMARINES NORTE,V,CAMARINES NORTE,,,false
461001,LABO DISTRICT HOSPITAL,GOVERNMENT,PROVINCIAL,L1,DOH,DOH,VCAMARINES NORTE,V,CAMARINES NORTE,,,false
473601,LIBMANAN DISTRICT HOSPITAL,GOVERNMENT,PROVINCIAL,L1,DOH,DOH,VCAMARINES SUR,V,CAMARINES SUR,,,false
473801,RAGAY DISTRICT HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH,DOH,VCAMARINES SUR,V,CAMARINES SUR,,,false
490501,RAPU-RAPU DISTRICT HOSPITAL,GOVERNMENT,PROVINCIAL,L1,DOH,DOH,VALBAY,V,ALBAY,,,false
491001,JOSEFINA BELMONTE DURAN ALBAY PROVINCIAL HOSPITAL,GOVERNMENT,PROVINCIAL,L1,DOH,DOH,VALBAY,V,ALBAY,Top 100 HFs,Priority,false
491101,PIO DURAN MEMORIAL DISTRICT HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH,DOH,VALBAY,V,ALBAY,,,false
491501,PANTAO DISTRICT HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH,DOH,VALBAY,V,ALBAY,,,false
491601,DR. LORENZO P. ZIGA MEMORIAL DISTRICT HOSPITAL,GOVERNMENT,PROVINCIAL,L1,DOH,DOH,VALBAY,V,ALBAY,,Priority,false
500101,EASTERN BICOL MEDICAL CENTER,GOVERNMENT,PROVINCIAL,L2,DOH,DOH,VCATANDUANES,V,CATANDUANES,,Priority,false
500401,BATO MATERNITY AND CHILDREN'S HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH,DOH,VCATANDUANES,V,CATANDUANES,,,false
500501,GIGMOTO DISTRICT HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH,DOH,VCATANDUANES,V,CATANDUANES,,,false
500701,JUAN M. ALBERTO MEMORIAL DISTRICT HOSPITAL,GOVERNMENT,PROVINCIAL,L1,DOH,IHOMIS+,VCATANDUANES,V,CATANDUANES,,,false
500901,VIGA DISTRICT HOSPITAL,GOVERNMENT,PROVINCIAL,L1,DOH,DOH,VCATANDUANES,V,CATANDUANES,,,false
501001,CARAMORAN MUNICIPAL HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH,DOH,VCATANDUANES,V,CATANDUANES,,,false
501101,PANDAN DISTRICT HOSPITAL,GOVERNMENT,PROVINCIAL,L1,DOH,DOH,VCATANDUANES,V,CATANDUANES,,,false
510101,MASBATE PROVINCIAL HOSPITAL,GOVERNMENT,PROVINCIAL,L1,DOH | BIZBOX,BIZBOX,VMASBATE,V,MASBATE,,Priority,false
510201,AROROY MUNICIPAL HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH,DOH,VMASBATE,V,MASBATE,,,false
510401,BALUD MUNICIPAL HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH,DOH,VMASBATE,V,MASBATE,,,false
510501,CATAINGAN DISTRICT HOSPITAL,GOVERNMENT,PROVINCIAL,L1,DOH,DOH,VMASBATE,V,MASBATE,,,false
510601,CAWAYAN MUNICIPAL HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH,DOH,VMASBATE,V,MASBATE,,,false
510901,MANDAON MEDICARE COMMUNITY HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH,DOH,VMASBATE,V,MASBATE,,,false
512001,TICAO DISTRICT HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH,DOH,VMASBATE,V,MASBATE,,,false
512201,CLAVERIA DISTRICT HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH,DOH,VMASBATE,V,MASBATE,,,false
520101,SORSOGON PROVINCIAL HOSPITAL,GOVERNMENT,PROVINCIAL,L2,DOH | EMED | DOH,EMED,VSORSOGON,V,SORSOGON,Top 100 HFs,Priority,false
520702,CASTILLA DISTRICT HOSPITAL,GOVERNMENT,PROVINCIAL,L1,DOH,DOH,VSORSOGON,V,SORSOGON,,,false
520901,GUBAT DISTRICT HOSPITAL,GOVERNMENT,PROVINCIAL,L1,DOH,DOH,VSORSOGON,V,SORSOGON,,,false
521001,IROSIN DISTRICT HOSPITAL,GOVERNMENT,PROVINCIAL,L1,DOH,DOH,VSORSOGON,V,SORSOGON,,Priority,false
521301,MAGALLANES MEDICARE HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH,DOH,VSORSOGON,V,SORSOGON,,,false
521401,PRIETO DIAZ MEDICARE HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH,DOH,VSORSOGON,V,SORSOGON,,,false
521501,BULAN MEDICARE HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH,DOH,VSORSOGON,V,SORSOGON,,,false
521701,MATNOG MEDICARE HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH,DOH,VSORSOGON,V,SORSOGON,,,false
521801,DONSOL DISTRICT HOSPITAL,GOVERNMENT,PROVINCIAL,L1,DOH,DOH,VSORSOGON,V,SORSOGON,,Priority,false
471501,OCAMPO MUNICIPAL HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH,DOH,VCAMARINES SUR,V,CAMARINES SUR,,,false
510701,MOISES R. ESPINOSA SR. MEMORIAL MUNICIPAL HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH,DOH,VMASBATE,V,MASBATE,,,true
490401,MANITO MUNICIPAL HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH,DOH,VALBAY,V,ALBAY,,,false
LX0050,CARAMOAN MUNICIPAL HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH,DOH,VCAMARINES SUR,V,CAMARINES SUR,,,false
LX0051,SIRUMA MUNICIPAL HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH,DOH,VCAMARINES SUR,V,CAMARINES SUR,,,false
550102,DR. RAFAEL S. TUMBOKON MEMORIAL  HOSPITAL,GOVERNMENT,PROVINCIAL,L2,BIZBOX,BIZBOX,VIAKLAN,VI,AKLAN,Top 100 HFs,Priority,false
550301,BURUANGA MUNICIPAL HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH,DOH,VIAKLAN,VI,AKLAN,,,false
550401,IBAJAY DISTRICT HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH,DOH,VIAKLAN,VI,AKLAN,,Priority,false
550701,"DON LEOVIGILDO N. DIAPO, SR.MUNICIPAL HOSPITAL",GOVERNMENT,PROVINCIAL,INF,DOH,DOH,VIAKLAN,VI,AKLAN,,,false
550901,MALAY MUNICIPAL HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH,DOH,VIAKLAN,VI,AKLAN,,,false
550927,CIRIACO S. TIROL  HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH,DOH,VIAKLAN,VI,AKLAN,,,false
551601,GODOFREDO P. RAMOS HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH,DOH,VIAKLAN,VI,AKLAN,,,false
560102,ANGEL SALAZAR MEMORIAL GENERAL HOSPITAL,GOVERNMENT,PROVINCIAL,L2,DOH | EMED,DOH,VIANTIQUE,VI,ANTIQUE,Top 100 HFs,Priority,false
560301,PEDRO L. GINDAP MUNICIPAL HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH,DOH,VIANTIQUE,VI,ANTIQUE,,,false
560501,BUGASONG MEDICARE COMMUNITY HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH,DOH,VIANTIQUE,VI,ANTIQUE,,,false
560602,PRES. DIOSDADO MACAPAGAL DISTRICT HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH,DOH,VIANTIQUE,VI,ANTIQUE,,,false
561102,RAMON MAZA SR. MEMORIAL DISTRICT HOSPITAL,GOVERNMENT,PROVINCIAL,L1,DOH,DOH,VIANTIQUE,VI,ANTIQUE,,,false
561301,VALDERRAMA MUNICIPAL HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH,DOH,VIANTIQUE,VI,ANTIQUE,,,false
561501,CULASI DISTRICT HOSPITAL,GOVERNMENT,PROVINCIAL,L1,DOH,DOH,VIANTIQUE,VI,ANTIQUE,,,false
570101,ROXAS MEMORIAL PROVINCIAL HOSPITAL,GOVERNMENT,PROVINCIAL,L2,DOH,IHOMIS+,VICAPIZ,VI,CAPIZ,,Priority,false
570602,MAMBUSAO DISTRICT  HOSPITAL,GOVERNMENT,PROVINCIAL,L1,DOH,DOH,VICAPIZ,VI,CAPIZ,,Priority,false
571003,BAILAN DISTRICT HOSPITAL,GOVERNMENT,PROVINCIAL,L1,DOH,DOH,VICAPIZ,VI,CAPIZ,,Priority,false
571502,SEN. GERARDO M. ROXAS MEMORIAL  DISTRICT HOSPITAL,GOVERNMENT,PROVINCIAL,L1,DOH,IHOMIS+,VICAPIZ,VI,CAPIZ,,,false
571801,TAPAZ DISTRICT HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH,DOH,VICAPIZ,VI,CAPIZ,,,false
580201,DR. CATALINO GALLEGO NAVA PROVINCIAL HOSPITAL,GOVERNMENT,PROVINCIAL,L1,DOH,DOH,VIGUIMARAS,VI,GUIMARAS,,Priority,false
590301,ALEOSAN DISTRICT HOSPITAL (ILOILO),GOVERNMENT,PROVINCIAL,L1,EUROLINK | DOH,DOH,VIILOILO,VI,ILOILO,,Priority,false
590602,JESUS M. COLMENARES DISTRICT HOSPITAL,GOVERNMENT,PROVINCIAL,L1,EUROLINK | DOH,DOH,VIILOILO,VI,ILOILO,,Priority,false
590902,GOVERNOR NIEL D. TUPAS SR. DISTRICT HOSPITAL,GOVERNMENT,PROVINCIAL,L1,EUROLINK | DOH,DOH,VIILOILO,VI,ILOILO,,,false
591101,RAMON TABIANA MEMORIAL DISTRICT HOSPITAL,GOVERNMENT,PROVINCIAL,L1,EUROLINK | DOH,DOH,VIILOILO,VI,ILOILO,,Priority,false
591201,"DR. RICARDO S. PROVIDO, SR. MEMORIAL DISTRICT HOSPITAL",GOVERNMENT,PROVINCIAL,L1,DOH,DOH,VIILOILO,VI,ILOILO,,Priority,false
591401,RAMON D. DUREMDES DISTRICT HOSPITAL,GOVERNMENT,PROVINCIAL,L1,EUROLINK | DOH,DOH,VIILOILO,VI,ILOILO,,,false
591602,REP. PEDRO G. TRONO MEMORIAL HOSPITAL,GOVERNMENT,PROVINCIAL,L1,DOH,EKONSULTA,VIILOILO,VI,ILOILO,,Priority,false
591802,"FEDERICO ROMAN TIRADOR, SR. MEMORIAL DISTRICT HOSPITAL",GOVERNMENT,PROVINCIAL,L1,EUROLINK | DOH,DOH,VIILOILO,VI,ILOILO,,,false
591901,DR. RICARDO Y. LADRIDO MEMORIAL HOSPITAL,GOVERNMENT,PROVINCIAL,L1,EUROLINK | DOH,DOH,VIILOILO,VI,ILOILO,,,false
593201,SARA DISTRICT HOSPITAL,GOVERNMENT,PROVINCIAL,L1,EUROLINK | DOH,DOH,VIILOILO,VI,ILOILO,,Priority,false
593901,"DON VALERIO PALMARES, SR. MEMORIAL DISTRICT HOSPITAL",GOVERNMENT,PROVINCIAL,L1,EUROLINK | DOH,DOH,VIILOILO,VI,ILOILO,,,false
600901,GOV. VALERIANO M. GATUSLAO MEMORIAL HOSPITAL,GOVERNMENT,PROVINCIAL,L1,DOH,DOH,VINEGROS OCCIDENTAL,VI,NEGROS OCCIDENTAL,,Priority,false
601301,IGNACIO LACSON ARROYO SR. MEMORIAL DISTRICT HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH,DOH,VINEGROS OCCIDENTAL,VI,NEGROS OCCIDENTAL,,,false
602501,VALLADOLID DISTRICT HOSPITAL,GOVERNMENT,PROVINCIAL,L1,DOH,DOH,VINEGROS OCCIDENTAL,VI,NEGROS OCCIDENTAL,,Priority,false
602801,CADIZ DISTRICT HOSPITAL,GOVERNMENT,PROVINCIAL,L1,BIZBOX | DOH,DOH,VINEGROS OCCIDENTAL,VI,NEGROS OCCIDENTAL,,Priority,false
602901,LORENZO D. ZAYCO DISTRICT HOSPITAL,GOVERNMENT,PROVINCIAL,L1,DOH,DOH,VINEGROS OCCIDENTAL,VI,NEGROS OCCIDENTAL,,Priority,false
603001,DON SALVADOR BENEDICTO MEMORIAL DISTRICT HOSPITAL,GOVERNMENT,PROVINCIAL,L1,DOH,DOH,VINEGROS OCCIDENTAL,VI,NEGROS OCCIDENTAL,,,false
603403,TERESITA L. JALANDONI PROVINCIAL HOSPITAL,GOVERNMENT,PROVINCIAL,L2,BIZBOX | DOH,DOH,VINEGROS OCCIDENTAL,VI,NEGROS OCCIDENTAL,Top 100 HFs,Priority,false
601101,ELEUTERIO T. DECENA MEMORIAL HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH,DOH,VINEGROS OCCIDENTAL,VI,NEGROS OCCIDENTAL,,,false
580101,BUENAVISTA EMERGENCY HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH,DOH,VIGUIMARAS,VI,GUIMARAS,,,false
592601,SAN JOAQUIN MOTHER AND CHILD HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH,DOH,VIILOILO,VI,ILOILO,,,false
Z05938,MERCEDITAS J. MONTILLA DISTRICT HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH,DOH,VINEGROS OCCIDENTAL,VI,NEGROS OCCIDENTAL,,,false
631201,CANDIJAY COMMUNITY HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH,DOH,VIIBOHOL,VII,BOHOL,,,false
631301,CONG. SIMEON G. TORIBIO MEMORIAL HOSPITAL,GOVERNMENT,PROVINCIAL,L1,DOH,DOH,VIIBOHOL,VII,BOHOL,,,false
631401,CATIGBIAN DISTRICT HOSPITAL,GOVERNMENT,PROVINCIAL,L1,DOH,IHOMIS,VIIBOHOL,VII,BOHOL,,,false
631502,CLARIN COMMUNITY HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH,DOH,VIIBOHOL,VII,BOHOL,,,false
632401,FRANCISCO DAGOHOY MEMORIAL HOSPITAL,GOVERNMENT,PROVINCIAL,L1,DOH,IHOMIS+,VIIBOHOL,VII,BOHOL,,,false
632502,TEODORO B. GALAGAR DISTRICT HOSPITAL       ,GOVERNMENT,PROVINCIAL,L1,DOH,DOH,VIIBOHOL,VII,BOHOL,,Priority,false
633002,"CONG. NATALIO P. CASTILLO, SR. MEMORIAL HOSPITAL",GOVERNMENT,PROVINCIAL,INF,DOH,IHOMIS+,VIIBOHOL,VII,BOHOL,,,false
633201,MARIBOJOC COMMUNITY HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH,IHOMIS+,VIIBOHOL,VII,BOHOL,,,false
634102,GARCIA MEMORIAL PROVINCIAL HOSPITAL,GOVERNMENT,PROVINCIAL,L1,DOH,DOH,VIIBOHOL,VII,BOHOL,,Priority,false
634601,PRES. CARLOS P. GARCIA MUNICIPAL HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH,DOH,VIIBOHOL,VII,BOHOL,,,false
640601,ISIDRO C. KINTANAR MEMORIAL HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH,DOH,VIICEBU,VII,CEBU,,,false
640801,BADIAN DISTRICT HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH,IHOMIS+,VIICEBU,VII,CEBU,,,false
641001,BANTAYAN DISTRICT HOSPITAL,GOVERNMENT,PROVINCIAL,L1,DOH,IHOMIS+,VIICEBU,VII,CEBU,,,false
641101,BARILI DISTRICT HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH,IHOMIS+,VIICEBU,VII,CEBU,,,false
641201,CEBU PROVINCIAL HOSPITAL (BOGO CITY),GOVERNMENT,PROVINCIAL,L1,DOH,IHOMIS+,VIICEBU,VII,CEBU,,Priority,false
642401,CEBU PROVINCIAL HOSPITAL - DANAO CITY,GOVERNMENT,PROVINCIAL,L1,DOH,IHOMIS+,VIICEBU,VII,CEBU,,Priority,false
643002,OSLOB DISTRICT HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH | BIZBOX | DOH,IHOMIS+,VIICEBU,VII,CEBU,,,false
643201,MARIANO JESUS CUENCO MEMORIAL HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH,IHOMIS+,VIICEBU,VII,CEBU,,,false
643501,MINGLANILLA DISTRICT HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH,DOH,VIICEBU,VII,CEBU,,,false
644501,RICARDO L. MANINGO MEMORIAL HOSPITAL,GOVERNMENT,PROVINCIAL,L1,DOH,DOH,VIICEBU,VII,CEBU,,,false
645001,JUAN B. DOSADO MEMORIAL HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH,DOH,VIICEBU,VII,CEBU,,,false
645501,TUBURAN DISTRICT HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH,DOH,VIICEBU,VII,CEBU,,,false
650101,NEGROS ORIENTAL PROVINCIAL HOSPITAL,GOVERNMENT,PROVINCIAL,L2,DOH,DOH,VIINEGROS ORIENTAL,VII,NEGROS ORIENTAL,Top 100 HFs,Priority,false
650601,BAYAWAN DISTRICT HOSPITAL,GOVERNMENT,PROVINCIAL,L1,DOH,DOH,VIINEGROS ORIENTAL,VII,NEGROS ORIENTAL,,Priority,false
650701,BINDOY DISTRICT HOSPITAL,GOVERNMENT,PROVINCIAL,INF,EUROLINK | DOH,EUROLINK,VIINEGROS ORIENTAL,VII,NEGROS ORIENTAL,,,false
651101,MABINAY MEDICARE COMMUNITY HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH,DOH,VIINEGROS ORIENTAL,VII,NEGROS ORIENTAL,,,false
651602,CONG. LAMBERTO L. MACIAS MEMORIAL  HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH,IHOMIS+,VIINEGROS ORIENTAL,VII,NEGROS ORIENTAL,,,false
652301,BAIS DISTRICT HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH,DOH,VIINEGROS ORIENTAL,VII,NEGROS ORIENTAL,,,false
652401,CANLAON DISTRICT HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH,DOH,VIINEGROS ORIENTAL,VII,NEGROS ORIENTAL,,,true
652501,"GOV. WILLIAM ""BILLY"" VILLEGAS MEMORIAL HOSPITAL",GOVERNMENT,PROVINCIAL,L1,EUROLINK | DOH,DOH,VIINEGROS ORIENTAL,VII,NEGROS ORIENTAL,,,false
660101,LAZI MEDICARE COMMUNITY HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH,DOH,VIISIQUIJOR,VII,SIQUIJOR,,,false
660601,SIQUIJOR PROVINCIAL HOSPITAL,GOVERNMENT,PROVINCIAL,L1,DOH,IHOMIS+,VIISIQUIJOR,VII,SIQUIJOR,,,false
640901,CEBU PROVINCIAL HOSPITAL - BALAMBAN,GOVERNMENT,PROVINCIAL,L2,DOH,IHOMIS+,VIICEBU,VII,CEBU,,Priority,false
650602,KALUMBOYAN COMMUNITY PRIMARY HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH,DOH,VIINEGROS ORIENTAL,VII,NEGROS ORIENTAL,,,false
651901,NABILOG COMMUNITY PRIMARY HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH,DOH,VIINEGROS ORIENTAL,VII,NEGROS ORIENTAL,,,false
651001,PACUAN COMMUNITY PRIMARY HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH,DOH,VIINEGROS ORIENTAL,VII,NEGROS ORIENTAL,,,false
651501,AMIO COMMUNITY PRIMARY HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH,DOH,VIINEGROS ORIENTAL,VII,NEGROS ORIENTAL,,,false
641501,CEBU PROVINCIAL HOSPITAL - CARCAR CITY,GOVERNMENT,PROVINCIAL,L1,DOH,IHOMIS+,VIICEBU,VII,CEBU,,Priority,false
644001,DR. JOSE MA. V. BORROMEO MEMORIAL HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH,DOH,VIICEBU,VII,CEBU,,,false
651102,INAPOY COMMUNITY PRIMARY HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH,DOH,VIINEGROS ORIENTAL,VII,NEGROS ORIENTAL,,,false
642201,DAANBANTAYAN DISTRICT HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH,IHOMIS+,VIICEBU,VII,CEBU,,,false
Z03267,LUZ-SIKATUNA COMMUNITY PRIMARY HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH,DOH,VIINEGROS ORIENTAL,VII,NEGROS ORIENTAL,,,false
Z06802,DAWIS COMMUNITY PRIMARY HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH,DOH,VIINEGROS ORIENTAL,VII,NEGROS ORIENTAL,,,false
690303,BILIRAN PROVINCIAL HOSPITAL,GOVERNMENT,PROVINCIAL,L1,DOH,DOH,VIIIBILIRAN,VIII,BILIRAN,,Priority,false
700101,EASTERN SAMAR PROVINCIAL HOSPITAL,GOVERNMENT,PROVINCIAL,L2,DOH,IHOMIS+,VIIIEASTERN SAMAR,VIII,EASTERN SAMAR,,Priority,false
700301,LLORENTE MUNICIPAL HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH,DOH,VIIIEASTERN SAMAR,VIII,EASTERN SAMAR,,,false
700601,FELIPE ABRIGO MEMORIAL HOSPITAL,GOVERNMENT,PROVINCIAL,L1,DOH,DOH,VIIIEASTERN SAMAR,VIII,EASTERN SAMAR,,,false
701001,ORAS DISTRICT HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH,DOH,VIIIEASTERN SAMAR,VIII,EASTERN SAMAR,,,false
701101,ARTECHE DISTRICT HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH,DOH,VIIIEASTERN SAMAR,VIII,EASTERN SAMAR,,,false
701301,ALBINO M. DURAN MEMORIAL HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH,DOH,VIIIEASTERN SAMAR,VIII,EASTERN SAMAR,,,false
701601,QUINAPONDAN COMMUNITY HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH,DOH,VIIIEASTERN SAMAR,VIII,EASTERN SAMAR,,,false
701701,CAN-AVID MUNICIPAL HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH,DOH,VIIIEASTERN SAMAR,VIII,EASTERN SAMAR,,,false
702101,TAFT DISTRICT HOSPITAL,GOVERNMENT,PROVINCIAL,INF,BIZBOX,BIZBOX,VIIIEASTERN SAMAR,VIII,EASTERN SAMAR,,,false
710201,ABUYOG DISTRICT HOSPITAL,GOVERNMENT,PROVINCIAL,L1,,PGL,VIIILEYTE,VIII,LEYTE,,,false
710601,BURAUEN DISTRICT HOSPITAL,GOVERNMENT,PROVINCIAL,L1,,PGL,VIIILEYTE,VIII,LEYTE,,Priority,false
710801,CARIGARA DISTRICT HOSPITAL,GOVERNMENT,PROVINCIAL,L1,,PGL,VIIILEYTE,VIII,LEYTE,,Priority,false
711801,LEYTE PROVINCIAL HOSPITAL,GOVERNMENT,PROVINCIAL,L1,(IN-HOUSE),PGL,VIIILEYTE,VIII,LEYTE,Top 100 HFs,Priority,false
712601,NORTHWESTERN LEYTE DISTRICT HOSPITAL,GOVERNMENT,PROVINCIAL,INF,,PGL,VIIILEYTE,VIII,LEYTE,,,false
712801,ORMOC DISTRICT HOSPITAL,GOVERNMENT,PROVINCIAL,L1,,PGL,VIIILEYTE,VIII,LEYTE,,Priority,false
713301,DR. MANUEL B. VELOSO MEMORIAL HOSPITAL,GOVERNMENT,PROVINCIAL,INF,,PGL,VIIILEYTE,VIII,LEYTE,,,false
713501,HILONGOS DISTRICT HOSPITAL,GOVERNMENT,PROVINCIAL,L1,,PGL,VIIILEYTE,VIII,LEYTE,,Priority,false
720101,ALLEN DISTRICT HOSPITAL,GOVERNMENT,PROVINCIAL,L1,DOH,DOH,VIIINORTHERN SAMAR,VIII,NORTHERN SAMAR,,Priority,false
720201,BIRI DISTRICT HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH,DOH,VIIINORTHERN SAMAR,VIII,NORTHERN SAMAR,,,false
720302,CAPUL DISTRICT HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH,DOH,VIIINORTHERN SAMAR,VIII,NORTHERN SAMAR,,,false
720501,SAN ANTONIO DISTRICT HOSPITAL (NORTHERN SAMAR),GOVERNMENT,PROVINCIAL,INF,DOH,DOH,VIIINORTHERN SAMAR,VIII,NORTHERN SAMAR,,,false
720701,DR. GREGORIO B. TAN MEMORIAL HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH,DOH,VIIINORTHERN SAMAR,VIII,NORTHERN SAMAR,,,false
720801,CATUBIG DISTRICT HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH,DOH,VIIINORTHERN SAMAR,VIII,NORTHERN SAMAR,,,false
721301,GAMAY DISTRICT HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH,DOH,VIIINORTHERN SAMAR,VIII,NORTHERN SAMAR,,,false
721901,NORTHERN SAMAR PROVINCIAL HOSPITAL,GOVERNMENT,PROVINCIAL,L1,DOH | EMED | DOH,IHOMIS+,VIIINORTHERN SAMAR,VIII,NORTHERN SAMAR,Top 100 HFs,Priority,false
730101,SAMAR PROVINCIAL HOSPITAL,GOVERNMENT,PROVINCIAL,L1,EUROLINK,EUROLINK,VIIIWESTERN SAMAR,VIII,WESTERN SAMAR,Top 100 HFs,Priority,false
731602,CALBAYOG DISTRICT HOSPITAL,GOVERNMENT,PROVINCIAL,L1,EUROLINK,EUROLINK,VIIIWESTERN SAMAR,VIII,WESTERN SAMAR,Top 100 HFs,Priority,false
732101,GANDARA DISTRICT HOSPITAL,GOVERNMENT,PROVINCIAL,INF,EUROLINK,EUROLINK,VIIIWESTERN SAMAR,VIII,WESTERN SAMAR,,,false
732401,BASEY DISTRICT HOSPITAL,GOVERNMENT,PROVINCIAL,L1,EUROLINK,EUROLINK,VIIIWESTERN SAMAR,VIII,WESTERN SAMAR,,Priority,false
740102,SALVACION OPPUS YÑIGUEZ MEMORIAL. PROVINCIAL HOSPITAL,GOVERNMENT,PROVINCIAL,L1,DOH | BIZBOX,BIZBOX,VIIISOUTHERN LEYTE,VIII,SOUTHERN LEYTE,,Priority,false
740401,PADRE BURGOS COMMUNITY HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH,DOH,VIIISOUTHERN LEYTE,VIII,SOUTHERN LEYTE,,,false
740701,ANAHAWAN DISTRICT HOSPITAL,GOVERNMENT,PROVINCIAL,L1,DOH,DOH,VIIISOUTHERN LEYTE,VIII,SOUTHERN LEYTE,,,false
741401,PINTUYAN DISTRICT HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH,DOH,VIIISOUTHERN LEYTE,VIII,SOUTHERN LEYTE,,,false
741601,SOGOD DISTRICT HOSPITAL,GOVERNMENT,PROVINCIAL,L1,DOH,DOH,VIIISOUTHERN LEYTE,VIII,SOUTHERN LEYTE,,,false
714101,TABANGO COMMUNITY HOSPITAL,GOVERNMENT,PROVINCIAL,INF,,PGL,VIIILEYTE,VIII,LEYTE,,,false
LX0019,TARANGNAN COMMUNITY HOSPITAL,GOVERNMENT,PROVINCIAL,INF,EUROLINK,EUROLINK,VIIIWESTERN SAMAR,VIII,WESTERN SAMAR,,,false
