id_hci,faci_name,faci_own,faci_sub_own,faci_type,sp_sw,sp_eclaims,location_id,pro,province_city,if_top100,if_top460,nonpart_hf
422901,LOBO MUNICIPAL HOSPITAL,GOVERNMENT,PROVINCIAL,L1,DOH,DOH,IVBBATANGAS,IVB,BATANGAS,,,false
601928,"LOPEZ DISTRICT FARMER'S HOSPITAL, INC.",PRIVATE,FOUNDATION,L1,TTSI | BIZBOX,BIZBOX,VINEGROS OCCIDENTAL,VI,NEGROS OCCIDENTAL,,,false
072427,LOPEZ FAMILY CLINIC AND HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,INF,EUROLINK,EUROLINK,IPANGASINAN,I,PANGASINAN,,,false
393526,"LOPEZ SAINT JUDE GENERAL HOSPITAL, CORP.",PRIVATE,CORPORATE,L1,EUROLINK,EUROLINK,IVAQUEZON,IVA,QUEZON,,,false
602901,LORENZO D. ZAYCO DISTRICT HOSPITAL,GOVERNMENT,PROVINCIAL,L1,DOH,DOH,VINEGROS OCCIDENTAL,VI,NEGROS OCCIDENTAL,,Priority,false
810601,LORETO DISTRICT HOSPITAL (AGUSAN DEL SUR),GOVERNMENT,PROVINCIAL,INF,MEDILINK,MEDILINK,CARAGAAGUSAN DEL SUR,CARAGA,AGUSAN DEL SUR,,,false
851301,LORETO DISTRICT HOSPITAL (SURIGAO DEL NORTE),GOVERNMENT,PROVINCIAL,INF,DOH,IHOMIS+,CARAGASURIGAO DEL NORTE,CARAGA,SURIGAO DEL NORTE,,,false
050127,"LORMA MEDICAL CENTER, INC.",PRIVATE,CORPORATE,L3,KAISER,KAISER,ILA UNION,I,LA UNION,,Priority,false
373228,"LOS BAÑOS DOCTORS HOSPITAL AND MEDICAL CENTER, INCORPORATED",PRIVATE,CORPORATE,L2,BIZBOX,BIZBOX,IVALAGUNA,IVA,LAGUNA,,,false
Z06236,LOVING MOTHER GENERAL HOSPITAL AND DIAGNOSTIC CENTER INC.,PRIVATE,CORPORATE,L2,EUROLINK | COMLOGIK,COMLOGIK,IIIATARLAC,IIIA,TARLAC,,Priority,false
151202,LT. TIDANG MEMORIAL HOSPITAL,GOVERNMENT,UNKNOWN,L1,DOH | EUROLINK | PHIC,EUROLINK,IINUEVA VIZCAYA,II,NUEVA VIZCAYA,,,false
932639,LU CLINIC AND HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,L1,TOPAZ | CEREBRO,CEREBRO,XIISULTAN KUDARAT,XII,SULTAN KUDARAT,,,false
430901,LUBANG DISTRICT HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH,DOH,IVBOCCIDENTAL MINDORO,IVB,OCCIDENTAL MINDORO,,,false
131929,LUCAS-PAGUILA MEDICAL HOSPITAL INCORPORATED,PRIVATE,CORPORATE,L1,BIZBOX | PHIC,BIZBOX,IIISABELA,II,ISABELA,,,false
390327,LUCBAN MMG HOSPITAL,PRIVATE,COOPERATIVE,L1,EUROLINK,MMG HHSCPF,IVAQUEZON,IVA,QUEZON,,,false
390129,LUCENA MMG GENERAL HOSPITAL,PRIVATE,CORPORATE,L2,EUROLINK,MMG HHSCPF,IVAQUEZON,IVA,QUEZON,,Priority,false
390141,LUCENA UNITED DOCTORS HOSPITAL AND MEDICAL CENTER,PRIVATE,CORPORATE,L2,BIZBOX,BIZBOX,IVAQUEZON,IVA,QUEZON,,Priority,false
060502,LUIS HORA MEMORIAL REGIONAL HOSPITAL,GOVERNMENT,DOH,L2,DOH,DOH,CARMOUNTAIN PROVINCE,CAR,MOUNTAIN PROVINCE,,Priority,false
440135,"LUNA GOCO MEDICAL CENTER, INC.",PRIVATE,CORPORATE,L1,BIZBOX,BIZBOX,IVBORIENTAL MINDORO,IVB,ORIENTAL MINDORO,,,false
300807,LUNG CENTER OF THE PHILIPPINES,GOVERNMENT,GOVERNMENT-OWNED,L3,STASH PH | SEGWORKS,STASH PH,NCR CENTRALQUEZON CITY,NCR CENTRAL,QUEZON CITY,,Priority,false
020627,LUTHERAN HOSPITAL INC.,PRIVATE,CORPORATE,L1,SIMPLE SOFTECH,SIMPLE SOFTECH,CARBENGUET,CAR,BENGUET,,,false
760104,LUUK DISTRICT HOSPITAL,GOVERNMENT,DOH,L1,TOPAZ,TOPAZ,BARMMSULU,BARMM,SULU,,,true
Z03267,LUZ-SIKATUNA COMMUNITY PRIMARY HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH,DOH,VIINEGROS ORIENTAL,VII,NEGROS ORIENTAL,,,false
070139,"LUZON MEDICAL CENTER, INC",PRIVATE,CORPORATE,L2,BIZBOX,BIZBOX,IPANGASINAN,I,PANGASINAN,,,false
111832,LYCEUM OF APARRI HOSPITAL,PRIVATE,CORPORATE,L1,BIZBOX | PHIC,BIZBOX,IICAGAYAN,II,CAGAYAN,,,false
210828,M. NAPEÑAS MULTI-SPECIALTY HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,INF,EUROLINK | COMLOGIK,COMLOGIK,IIIATARLAC,IIIA,TARLAC,,,false
780428,M. SIMON HOSPITAL & PHARMACY,PRIVATE,SINGLE PROPRIETORSHIP,L1,EUROLINK | BIZBOX,BIZBOX,IXZAMBOANGA SIBUGAY,IX,ZAMBOANGA SIBUGAY,,,false
Z03536,M.S. MAGBITANG OSPITAL NG SAN ILDEFONSO,PRIVATE,SINGLE PROPRIETORSHIP,INF,BIZBOX,BIZBOX,IIIBBULACAN,IIIB,BULACAN,,,false
230105,M.V. GALLEGO CABANATUAN CITY GENERAL HOSPITAL,GOVERNMENT,LGU,L1,BIZBOX,BIZBOX,IIIBNUEVA ECIJA,IIIB,NUEVA ECIJA,,Priority,false
272426,M.V. SANTIAGO MEDICAL CENTER,PRIVATE,SINGLE PROPRIETORSHIP,L1,MEDILINK | BIZBOX,BIZBOX,IVACAVITE,IVA,CAVITE,,,false
740126,MAASIN MEDCITY HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,L1,BIZBOX,BIZBOX,VIIISOUTHERN LEYTE,VIII,SOUTHERN LEYTE,,,false
202401,MABALACAT DISTRICT HOSPITAL,GOVERNMENT,PROVINCIAL,L1,DOH,DOH,IIIAPAMPANGA,IIIA,PAMPANGA,,,false
950337,MABAMA DOCTORS' HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,L1,TTSI,EKONSULTA,XIDAVAO DEL SUR,XI,DAVAO DEL SUR,,Priority,false
651101,MABINAY MEDICARE COMMUNITY HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH,DOH,VIINEGROS ORIENTAL,VII,NEGROS ORIENTAL,,,false
642727,"MACTAN DOCTORS' HOSPITAL, INC.",PRIVATE,CORPORATE,L2,KAISER,KAISER,VIICEBU,VII,CEBU,,Priority,false
160401,MADDELA DISTRICT HOSPITAL,GOVERNMENT,PROVINCIAL,L1,DOH | BIZBOX | PHIC,IHOMIS,IIQUIRINO,II,QUIRINO,,,false
840137,MADONNA AND CHILD HOSPITAL,PRIVATE,CORPORATE,L2,BIZBOX,BIZBOX,XMISAMIS ORIENTAL,X,MISAMIS ORIENTAL,,Priority,false
932328,"MADONNA MEDICAL CENTER, INC.",PRIVATE,CORPORATE,L1,MEDILINK | KAISER,KAISER,XIINORTH COTABATO,XII,NORTH COTABATO,,,false
860701,MADRID DISTRICT HOSPITAL,GOVERNMENT,PROVINCIAL,L1,DOH,IHOMIS+,CARAGASURIGAO DEL SUR,CARAGA,SURIGAO DEL SUR,,Priority,false
521301,MAGALLANES MEDICARE HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH,DOH,VSORSOGON,V,SORSOGON,,,false
261129,"MAGPOC MATERNITY HOSPITAL, INC.",PRIVATE,CORPORATE,INF,MEDILINK,MEDILINK,IIIBBULACAN,IIIB,BULACAN,,,false
932729,MAGRIÑA CLINIC AND HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,INF,TOPAZ | BIZBOX,BIZBOX,BARMMMAGUINDANAO,BARMM,MAGUINDANAO,,,false
Z10217,"MAGSAYSAY MEDICAL HEALTHCARE, INC.",PRIVATE,CORPORATE,INF,MEDMATRIX,MEDMATRIX,XIDAVAO DEL SUR,XI,DAVAO DEL SUR,,,false
951529,MAGTABOG GENERAL HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,INF,SONSYSTEMS,EKONSULTA,XIDAVAO OCCIDENTAL,XI,DAVAO OCCIDENTAL,,,false
931001,MAGUINDANAO PROVINCIAL HOSPITAL,GOVERNMENT,DOH,L2,DOH,DOH,BARMMMAGUINDANAO,BARMM,MAGUINDANAO,,Priority,false
422201,MAHAL NA VIRGEN MARIA STO. ROSARIO DISTRICT HOSPITAL,GOVERNMENT,LGU,L1,TOPAZ,TOPAZ,IVBBATANGAS,IVB,BATANGAS,,,false
781801,MAHAYAG MUNICIPAL HOSPITAL,GOVERNMENT,LGU,INF,DOH,DOH,IXZAMBOANGA DEL SUR,IX,ZAMBOANGA DEL SUR,,,false
190527,MAHESECO MULTIPURPOSE COOPERATIVE,PRIVATE,COOPERATIVE,L1,EUROLINK,EUROLINK,IIIABATAAN,IIIA,BATAAN,,,false
Z12965,MAIMBUNG DISTRICT HOSPITAL,GOVERNMENT,DOH,L1,TOPAZ,TOPAZ,BARMMSULU,BARMM,SULU,,,true
851401,MAINIT MEDICARE COMMUNITY HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH,DOH,CARAGASURIGAO DEL NORTE,CARAGA,SURIGAO DEL NORTE,,,false
270502,MAJOR DANILO ATIENZA AIR BASE HOSPITAL,GOVERNMENT,DND,INF,DOH,DOH,IVACAVITE,IVA,CAVITE,,,false
311630,MAKATI MEDICAL CENTER,PRIVATE,CORPORATE,L3,EUROLINK,EUROLINK,NCR SOUTHMAKATI CITY,NCR SOUTH,MAKATI CITY,Top 100 HFs,Priority,false
932542,MAKILALA MEDICAL SPECIALISTS HOSPITAL INC.,PRIVATE,COOPERATIVE,L1,EUROLINK | MEDMATRIX,EUROLINK,XIINORTH COTABATO,XII,NORTH COTABATO,,,false
Z05727,"MAKILALA MIDWAY HOSPITAL, INC.",PRIVATE,FOUNDATION,L1,SONSYSTEMS,SONSYSTEMS,XIINORTH COTABATO,XII,NORTH COTABATO,,,false
Z12967,"MALABON HOSPITAL AND MEDICAL CENTER, INC.",PRIVATE,CORPORATE,L2,BIZBOX,BIZBOX,NCR NORTHMALABON CITY,NCR NORTH,MALABON CITY,,,false
Z07164,MALANGAS EMERGENCY INFIRMARY,GOVERNMENT,LGU,INF,DOH,DOH,IXZAMBOANGA SIBUGAY,IX,ZAMBOANGA SIBUGAY,,,false
550901,MALAY MUNICIPAL HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH,DOH,VIAKLAN,VI,AKLAN,,,false
820148,MALAYBALAY MEDICAL HOSPITAL CARE,PRIVATE,SINGLE PROPRIETORSHIP,L1,BIZBOX,BIZBOX,XBUKIDNON,X,BUKIDNON,,,false
820141,"MALAYBALAY POLYMEDIC GENERAL HOSPITAL, INC.",PRIVATE,CORPORATE,L2,EUROLINK | CEREBRO,CEREBRO,XBUKIDNON,X,BUKIDNON,,Priority,false
851501,MALIMONO DISTRICT HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH,DOH,CARAGASURIGAO DEL NORTE,CARAGA,SURIGAO DEL NORTE,,,false
320301,MALIPAYON DISTRICT HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH,DOH,IVBROMBLON,IVB,ROMBLON,,,false
951101,MALITA WOMEN'S AND CHILDREN'S WELLNESS CENTER (FORMERLY: MALITA DISTRICT HOSPITAL),GOVERNMENT,PROVINCIAL,L1,DOH,DOH,XIDAVAO OCCIDENTAL,XI,DAVAO OCCIDENTAL,,,false
260136,"MALOLOS MATERNITY HOSPITAL AND EYE CENTER, INC.",PRIVATE,CORPORATE,L1,BIZBOX,BIZBOX,IIIBBULACAN,IIIB,BULACAN,,,false
260131,MALOLOS SAN VICENTE HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,L1,BIZBOX,EKONSULTA,IIIBBULACAN,IIIB,BULACAN,,,false
950176,"MALTA MEDICAL CENTER, INC.",PRIVATE,CORPORATE,L1,BIZBOX,EKONSULTA,XIDAVAO DEL SUR,XI,DAVAO DEL SUR,,,false
Z04987,MAMA RACHEL'S HOSPITAL OF MERCY INC.,PRIVATE,FOUNDATION,INF,MEDILINK,MEDILINK,IVACAVITE,IVA,CAVITE,,,false
570602,MAMBUSAO DISTRICT HOSPITAL,GOVERNMENT,PROVINCIAL,L1,DOH,DOH,VICAPIZ,VI,CAPIZ,,Priority,false
932727,MANANGAN CLINIC AND HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,INF,MEDILINK,MEDILINK,BARMMMAGUINDANAO,BARMM,MAGUINDANAO,,,false
131931,MANANGO HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,L1,BIZBOX,BIZBOX,IIISABELA,II,ISABELA,,,false
072301,MANAOAG COMMUNITY HOSPITAL,GOVERNMENT,PROVINCIAL,L1,EUROLINK,EXAKT,IPANGASINAN,I,PANGASINAN,,,false
311903,MANDALUYONG CITY MEDICAL CENTER,GOVERNMENT,LGU,L2,BIZBOX,BIZBOX,NCR NORTHMANDALUYONG CITY,NCR NORTH,MANDALUYONG CITY,,Priority,false
510901,MANDAON MEDICARE COMMUNITY HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH,DOH,VMASBATE,V,MASBATE,,,false
643301,MANDAUE CITY HOSPITAL,GOVERNMENT,LGU,INF,DOH,DOH,VIICEBU,VII,CEBU,,,false
072401,MANGATAREM DISTRICT HOSPITAL,GOVERNMENT,PROVINCIAL,L1,EUROLINK,EXAKT,IPANGASINAN,I,PANGASINAN,,Priority,false
310828,"MANILA CENTRAL UNIVERSITY-DR. FILEMON D. TANCHOCO, SR. MEDICAL FOUNDATION, INC.",PRIVATE,FOUNDATION,L3,BIZBOX,BIZBOX,NCR NORTHCALOOCAN CITY,NCR NORTH,CALOOCAN CITY,,,false
280137,MANILA DOCTORS HOSPITAL,PRIVATE,CORPORATE,L3,BIZBOX | EUROLINK,BIZBOX,NCR NORTHCITY OF MANILA,NCR NORTH,CITY OF MANILA,,Priority,false
313926,MANILA EAST MEDICAL CENTER,PRIVATE,CORPORATE,L2,EUROLINK | BIZBOX,EUROLINK,NCR CENTRALRIZAL,NCR CENTRAL,RIZAL,,,false
311104,MANILA NAVAL HOSPITAL,GOVERNMENT,DND,L1,DOH,DOH,NCR SOUTHTAGUIG CITY,NCR SOUTH,TAGUIG CITY,,,false
490401,MANITO MUNICIPAL HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH,DOH,VALBAY,V,ALBAY,,,false
132701,MANUEL A. ROXAS DISTRICT HOSPITAL,GOVERNMENT,PROVINCIAL,L1,DOH | PHIC,DOH,IIISABELA,II,ISABELA,,Priority,false
Z09966,MANUEL HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,INF,MEDILINK,MEDILINK,XIINORTH COTABATO,XII,NORTH COTABATO,,,false
800136,MANUEL J. SANTOS HOSPITAL,PRIVATE,CORPORATE,L2,MEDILINK | KAISER,KAISER,CARAGAAGUSAN DEL NORTE,CARAGA,AGUSAN DEL NORTE,,Priority,false
Z07739,MANUPAC DOCTOR'S HEALTHCARE,PRIVATE,SINGLE PROPRIETORSHIP,INF,TTSI | BIZBOX,TTSI,IXZAMBOANGA DEL SUR,IX,ZAMBOANGA DEL SUR,,,false
074701,MAPANDAN COMMUNITY HOSPITAL,GOVERNMENT,PROVINCIAL,L1,EUROLINK,EXAKT,IPANGASINAN,I,PANGASINAN,,,false
821635,MARAAT MEDICAL HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,INF,MEDILINK,MEDILINK,XBUKIDNON,X,BUKIDNON,,,false
880931,"MARANDING COMMUNITY HOSPITAL, INC.",PRIVATE,CORPORATE,L1,EUROLINK | CEREBRO,CEREBRO,XLANAO DEL NORTE,X,LANAO DEL NORTE,,,false
Z06244,MARAWI MIDTOWN INFIRMARY,PRIVATE,SINGLE PROPRIETORSHIP,INF,TTSI,TTSI,BARMMLANAO DEL SUR,BARMM,LANAO DEL SUR,,,false
260629,MARCELO HOSPITAL OF BALIWAG INC.,PRIVATE,CORPORATE,L1,MEDILINK,MEDILINK,IIIBBULACAN,IIIB,BULACAN,,,false
261730,MARCELO-PADILLA CHILDREN'S AND MEDICAL HOSPITAL CORPORATION,PRIVATE,CORPORATE,L2,MEDILINK | BIZBOX,BIZBOX,IIIBBULACAN,IIIB,BULACAN,,,false
781101,MARGOSATUBIG REGIONAL HOSPITAL,GOVERNMENT,DOH,L1,DOH | BIZBOX,BIZBOX,IXZAMBOANGA DEL SUR,IX,ZAMBOANGA DEL SUR,Top 100 HFs,Priority,false
360701,MARIA AURORA COMMUNITY HOSPITAL,GOVERNMENT,PROVINCIAL,INF,EUROLINK | EMED,EUROLINK,IIIBAURORA,IIIB,AURORA,,,true
951126,MARIA DULCE P. FANLO MEDICAL CLINIC,PRIVATE,SINGLE PROPRIETORSHIP,INF,SONSYSTEMS,SONSYSTEMS,XIDAVAO OCCIDENTAL,XI,DAVAO OCCIDENTAL,,,false
440129,"MARIA ESTRELLA GENERAL HOSPITAL, INC.",PRIVATE,CORPORATE,L2,BIZBOX,BIZBOX,IVBORIENTAL MINDORO,IVB,ORIENTAL MINDORO,,Priority,false
393801,MARIA L. ELEAZAR GENERAL HOSPITAL,GOVERNMENT,DOH,L1,DOH,DOH,IVAQUEZON,IVA,QUEZON,,,false
840133,"MARIA REYNA- XAVIER UNIVERSITY HOSPITAL, INC.",PRIVATE,CORPORATE,L3,KAISER | TUO,TUO,XMISAMIS ORIENTAL,X,MISAMIS ORIENTAL,,Priority,false
373435,"MARIAN HOSPITAL OF STA. ROSA, INC.",PRIVATE,SINGLE PROPRIETORSHIP,L1,EUROLINK | BIZBOX,BIZBOX,IVALAGUNA,IVA,LAGUNA,,,false
643201,MARIANO JESUS CUENCO MEMORIAL HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH,IHOMIS+,VIICEBU,VII,CEBU,,,false
030501,MARIANO MARCOS MEMORIAL HOSPITAL AND MEDICAL CENTER,GOVERNMENT,DOH,L3,DOH | EUROLINK,DOH,IILOCOS NORTE,I,ILOCOS NORTE,Top 100 HFs,Priority,false
633201,MARIBOJOC COMMUNITY HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH,IHOMIS+,VIIBOHOL,VII,BOHOL,,,false
860801,MARIHATAG DISTRICT HOSPITAL,GOVERNMENT,PROVINCIAL,L1,DOH,IHOMIS+,CARAGASURIGAO DEL SUR,CARAGA,SURIGAO DEL SUR,,Priority,false
Z05821,"MARIKINA DOCTORS HOSPITAL AND MEDICAL CENTER, INC.",PRIVATE,CORPORATE,L1,BIZBOX,BIZBOX,NCR SOUTHPASIG CITY,NCR SOUTH,PASIG CITY,,,false
312141,"MARIKINA ST. VINCENT GENERAL HOSPITAL, INC.",PRIVATE,CORPORATE,L2,MEDILINK | BIZBOX,BIZBOX,NCR CENTRALMARIKINA CITY,NCR CENTRAL,MARIKINA CITY,,,false
312145,MARIKINA VALLEY MEDICAL CENTER,PRIVATE,CORPORATE,L2,BIZBOX,BIZBOX,NCR CENTRALMARIKINA CITY,NCR CENTRAL,MARIKINA CITY,,Priority,false
261228,"MARILAO SAINT MICHAEL FAMILY HOSPITAL, INC.",PRIVATE,CORPORATE,L1,BIZBOX,BIZBOX,IIIBBULACAN,IIIB,BULACAN,,,false
380101,MARINDUQUE PROVINCIAL HOSPITAL,GOVERNMENT,PROVINCIAL,L1,DOH | TTSI | TOPAZ | DOH,IHOMIS+,IVBMARINDUQUE,IVB,MARINDUQUE,,Priority,false
Z07746,MARIVELES DISTRICT HOSPITAL,GOVERNMENT,PROVINCIAL,L1,EMED | PHIC,EMED,IIIABATAAN,IIIA,BATAAN,,,false
Z13578,MARIVELES MENTAL WELLNESS AND GENERAL HOSPITAL,GOVERNMENT,DOH,L1,EUROLINK,EUROLINK,IIIABATAAN,IIIA,BATAAN,,,true
LX0060,"MARKVIM HOSPITAL, INC.",PRIVATE,CORPORATE,INF,EUROLINK,EUROLINK,NCR NORTHCALOOCAN CITY,NCR NORTH,CALOOCAN CITY,,,false
Z13176,MARLON F. GARCIA INFIRMARY,GOVERNMENT,LGU,INF,DOH,IHOMIS+,VIICEBU,VII,CEBU,,,true
Z06741,"MARPE' MEDICAL CLINIC AND HOSPITAL, INC",PRIVATE,CORPORATE,L1,BIZBOX,BIZBOX,XIDAVAO DEL SUR,XI,DAVAO DEL SUR,,,false
Z13485,MARRERO-ACOP PEDIATRIC HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,INF,EUROLINK,EUROLINK,NCR CENTRALRIZAL,NCR CENTRAL,RIZAL,,,true
421801,MARTIN MARASIGAN DISTRICT HOSPITAL,GOVERNMENT,LGU,L1,DOH,DOH,IVBBATANGAS,IVB,BATANGAS,,,false
310827,"MARTINEZ MEMORIAL HOSPITAL, INC.",PRIVATE,CORPORATE,L1,BIZBOX,BIZBOX,NCR NORTHCALOOCAN CITY,NCR NORTH,CALOOCAN CITY,,,false
280632,"MARY CHILES GENERAL HOSPITAL, INC.",PRIVATE,CORPORATE,L3,MEDILINK | STASH PH,MEDILINK,NCR NORTHCITY OF MANILA,NCR NORTH,CITY OF MANILA,,,false
260138,MARY IMMACULATE MATERNITY & GENERAL HOSPITAL INC.,PRIVATE,CORPORATE,L1,EUROLINK | COMLOGIK,COMLOGIK,IIIBBULACAN,IIIB,BULACAN,,,false
280737,"MARY JOHNSTON HOSPITAL, INC.",PRIVATE,CORPORATE,L3,BIZBOX,BIZBOX,NCR NORTHCITY OF MANILA,NCR NORTH,CITY OF MANILA,,,false
421642,"MARY MEDIATRIX MEDICAL CENTER, INC.",PRIVATE,CORPORATE,L3,BIZBOX,BIZBOX,IVBBATANGAS,IVB,BATANGAS,,Priority,false
Z00331,"MARYMOUNT HOSPITAL, INC.",PRIVATE,CORPORATE,L1,MEDILINK,MEDILINK,IIIBBULACAN,IIIB,BULACAN,,,false
510101,MASBATE PROVINCIAL HOSPITAL,GOVERNMENT,PROVINCIAL,L1,DOH | BIZBOX,BIZBOX,VMASBATE,V,MASBATE,,Priority,false
421926,MATAAS NA KAHOY COMMUNITY HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,INF,TOPAZ,TOPAZ,IVBBATANGAS,IVB,BATANGAS,,,false
Z05448,MATALOM COMMUNITY HOSPITAL,GOVERNMENT,LGU,INF,DOH,DOH,VIIILEYTE,VIII,LEYTE,,,false
262629,"MATEO'S DIAGNOSTIC CLINIC & GENERAL HOSPITAL, INC.",PRIVATE,CORPORATE,L1,BIZBOX,BIZBOX,IIIBBULACAN,IIIB,BULACAN,,,false
260231,MATEO-MABBORANG GENERAL HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,L1,BIZBOX,BIZBOX,IIIBBULACAN,IIIB,BULACAN,,,false
932830,MATIAS CLINIC AND HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,L1,TOPAZ,TOPAZ,XIISULTAN KUDARAT,XII,SULTAN KUDARAT,,,false
110602,MATILDE A. OLIVAS DISTRICT HOSPITAL,GOVERNMENT,PROVINCIAL,L1,DOH | PHIC,DOH,IICAGAYAN,II,CAGAYAN,,,false
521701,MATNOG MEDICARE HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH,DOH,VSORSOGON,V,SORSOGON,,,false
942038,MATUTES MEDICAL CLINIC AND HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,INF,MATUTES,MATUTES,XIDAVAO DEL NORTE,XI,DAVAO DEL NORTE,,,false
941126,MAWAB MEDICAL CLINIC & HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,INF,MEDILINK,MEDILINK,XIDAVAO DE ORO,XI,DAVAO DE ORO,,,false
910101,MAYOR HILARION A. RAMIRO SR. MEDICAL CENTER,GOVERNMENT,DOH,L2,DOH,DOH,XMISAMIS OCCIDENTAL,X,MISAMIS OCCIDENTAL,Top 100 HFs,Priority,false
Z06366,MAYOR JOAQUIN MACIAS MEMORIAL INFIRMARY,PRIVATE,SINGLE PROPRIETORSHIP,INF,EUROLINK,EUROLINK,IXZAMBOANGA DEL NORTE,IX,ZAMBOANGA DEL NORTE,,,false
120501,MAYOYAO DISTRICT HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH,DOH,CARIFUGAO,CAR,IFUGAO,,,false
Z00165,"MBP-BLESSED TRINITY GENERAL HOSPITAL, INC.",PRIVATE,CORPORATE,L1,BIZBOX,BIZBOX,IPANGASINAN,I,PANGASINAN,,,false
Z06531,"MEDCORE HOSPITAL, INC.",PRIVATE,CORPORATE,L1,BIZBOX,EKONSULTA,XIDAVAO DEL SUR,XI,DAVAO DEL SUR,,,false
271127,MEDICAL CENTER IMUS,PRIVATE,CORPORATE,L2,BIZBOX,BIZBOX,IVACAVITE,IVA,CAVITE,,Priority,false
280126,"MEDICAL CENTER MANILA, INC.",PRIVATE,CORPORATE,L3,BIZBOX,BIZBOX,NCR NORTHCITY OF MANILA,NCR NORTH,CITY OF MANILA,,Priority,false
312435,"MEDICAL CENTER MUNTINLUPA, INC.",PRIVATE,CORPORATE,L2,MEDILINK | BIZBOX,BIZBOX,NCR SOUTHMUNTINLUPA CITY,NCR SOUTH,MUNTINLUPA CITY,,,false
950239,MEDICAL CENTER OF DIGOS COOPERATIVE (MCDC),PRIVATE,COOPERATIVE,L2,COMLOGIK,EKONSULTA,XIDAVAO DEL SUR,XI,DAVAO DEL SUR,,Priority,false
Z05592,"MEDICAL CENTER OF TAGUIG CITY, INC.",PRIVATE,CORPORATE,L2,COMLOGIK | KAISER,MEDSYS,NCR SOUTHTAGUIG CITY,NCR SOUTH,TAGUIG CITY,,Priority,false
312832,"MEDICAL CENTER PARAÑAQUE, INC.",PRIVATE,UNKNOWN,L2,EUROLINK | BIZBOX,BIZBOX,NCR SOUTHPARAÑAQUE CITY,NCR SOUTH,PARAÑAQUE CITY,,,false
420229,MEDICAL CENTER WESTERN BATANGAS,PRIVATE,COOPERATIVE,L2,BIZBOX,BIZBOX,IVBBATANGAS,IVB,BATANGAS,,,false
070140,MEDICAL CENTRUM DAGUPAN,PRIVATE,CORPORATE,L2,BIZBOX,BIZBOX,IPANGASINAN,I,PANGASINAN,,,false
472827,MEDICAL MISSION GROUP HOSPITAL & HEALTH SERVICES COOPERATIVE OF CAMARINES SUR,PRIVATE,COOPERATIVE,L1,TOPAZ | EUROLINK,EUROLINK,VCAMARINES SUR,V,CAMARINES SUR,,,false
630135,MEDICAL MISSION GROUP HOSPITAL AND HEALTH SERVICES COOPERATIVE (BOHOL),PRIVATE,COOPERATIVE,L1,BIZBOX,BIZBOX,VIIBOHOL,VII,BOHOL,,,false
151030,MEDICAL MISSION GROUP HOSPITAL AND HEALTH SERVICES COOPERATIVE (NUEVA VIZCAYA),PRIVATE,COOPERATIVE,L1,BIZBOX | PHIC,BIZBOX,IINUEVA VIZCAYA,II,NUEVA VIZCAYA,,,false
950158,MEDICAL MISSION GROUP HOSPITAL AND HEALTH SERVICES COOPERATIVE OF DAVAO,PRIVATE,COOPERATIVE,L2,EUROLINK | TUO,TUO,XIDAVAO DEL SUR,XI,DAVAO DEL SUR,,,false
940145,MEDICAL MISSION GROUP HOSPITAL AND HEALTH SERVICES COOPERATIVE OF TAGUM,PRIVATE,COOPERATIVE,L2,EUROLINK | COMLOGIK,COMLOGIK,XIDAVAO DEL NORTE,XI,DAVAO DEL NORTE,,Priority,false
